A	B	nA	nB	nU	nI	jaccard
100307	100760	29123214	29410487	35445928	23087773	0.651352
100307	100761	29123214	28951231	35473288	22601157	0.637132
100307	100763	29123214	29283716	34953031	23453899	0.671012
100307	100764	29123214	29277283	35124812	23275685	0.662657
100307	100765	29123214	29113385	34741225	23495374	0.676297
100307	100766	29123214	29400535	34986507	23537242	0.672752
100307	100778	29123214	29171201	37093097	21201318	0.571570
100307	100784	29123214	29266264	34883660	23505818	0.673835
100307	100787	29123214	29031144	35723261	22431097	0.627913
100307	100792	29123214	29368745	35401554	23090405	0.652243
100307	100800	29123214	28702931	34798773	23027372	0.661729
100307	100805	29123214	29195372	35302730	23015856	0.651957
100307	100838	29123214	28848865	35476525	22495554	0.634097
100307	100852	29123214	28883223	36216523	21789914	0.601657
100307	100861	29123214	29116771	35733424	22506561	0.629846
100307	100862	29123214	28928693	36593113	21458794	0.586416
100307	100891	29123214	29266191	35669966	22719439	0.636935
100307	100892	29123214	28960124	36117352	21965986	0.608184
100307	100902	29123214	29028667	37043647	21108234	0.569821
100307	100916	29123214	29209349	35761036	22571527	0.631177
100307	100954	29123214	28683732	34452949	23353997	0.677852
100307	100958	29123214	28731221	34797283	23057152	0.662614
100307	100959	29123214	28963241	35029923	23056532	0.658195
100307	100988	29123214	28508645	33895987	23735872	0.700256
100307	101003	29123214	29035155	34914537	23243832	0.665735
100307	101018	29123214	28868194	34597111	23394297	0.676192
100307	101023	29123214	28812651	35674561	22261304	0.624011
100307	101024	29123214	28597387	34785292	22935309	0.659339
100307	101025	29123214	28852980	34930640	23045554	0.659752
100307	101027	29123214	28653956	34694196	23082974	0.665327
100307	101040	29123214	29028325	34150275	24001264	0.702813
100307	101054	29123214	29104255	36836339	21391130	0.580707
100309	100310	29070457	28959338	34346144	23683651	0.689558
100309	100312	29070457	29206923	34990831	23286549	0.665504
100309	100313	29070457	29053741	34811046	23313152	0.669706
100309	100320	29070457	29474561	35876273	22668745	0.631859
100309	100331	29070457	29108113	34911744	23266826	0.666447
100309	100335	29070457	28741437	36628967	21182927	0.578311
100309	100395	29070457	29063278	34707589	23426146	0.674957
100309	100516	29070457	28638475	34646083	23062849	0.665670
100309	100563	29070457	28620567	34451086	23239938	0.674578
100309	100645	29070457	29331544	34903858	23498143	0.673225
100309	100673	29070457	29085373	34655194	23500636	0.678127
100309	100677	29070457	29090209	35432086	22728580	0.641469
100309	100683	29070457	29177370	35493283	22754544	0.641094
100309	100685	29070457	29318604	35784233	22604828	0.631698
100309	100691	29070457	29198603	35604509	22664551	0.636564
100309	100692	29070457	28736303	34649866	23156894	0.668311
100309	100697	29070457	29669826	35401540	23338743	0.659258
100309	100703	29070457	29016953	35590177	22497233	0.632119
100309	100705	29070457	29111523	35627037	22554943	0.633085
100309	100707	29070457	29018556	35332677	22756336	0.644059
100309	100709	29070457	28690459	35334109	22426807	0.634707
100309	100715	29070457	29418378	37153766	21335069	0.574237
100309	100725	29070457	29406610	35693886	22783181	0.638294
100309	100727	29070457	29128483	36251324	21947616	0.605429
100309	100728	29070457	29175098	35216387	23029168	0.653933
100309	100742	29070457	29702590	35486428	23286619	0.656212
100309	100745	29070457	29019748	35596235	22493970	0.631920
100309	100751	29070457	29168633	34993936	23245154	0.664262
100309	100753	29070457	29142866	34657167	23556156	0.679691
100309	100755	29070457	29081003	34053159	24098301	0.707667
100309	100758	29070457	29124879	35110906	23084430	0.657472
100309	100759	29070457	29090454	34270613	23890298	0.697107
100309	100760	29070457	29410487	35191704	23289240	0.661782
100309	100761	29070457	28951231	35674915	22346773	0.626400
100309	100763	29070457	29283716	34852773	23501400	0.674305
100309	100764	29070457	29277283	35134391	23213349	0.660702
100309	100765	29070457	29113385	34499805	23684037	0.686498
100309	100766	29070457	29400535	35005029	23465963	0.670360
100309	100778	29070457	29171201	37233693	21007965	0.564219
100309	100784	29070457	29266264	35136587	23200134	0.660284
100309	100787	29070457	29031144	35708795	22392806	0.627095
100309	100792	29070457	29368745	35611456	22827746	0.641023
100309	100800	29070457	28702931	34942411	22830977	0.653389
100309	100805	29070457	29195372	35263018	23002811	0.652321
100309	100838	29070457	28848865	35355021	22564301	0.638221
100309	100852	29070457	28883223	35999406	21954274	0.609851
100309	100861	29070457	29116771	35653019	22534209	0.632042
100309	100862	29070457	28928693	36481164	21517986	0.589838
100309	100891	29070457	29266191	35653004	22683644	0.636234
100309	100892	29070457	28960124	36198656	21831925	0.603114
100309	100902	29070457	29028667	36959049	21140075	0.571986
100309	100916	29070457	29209349	35818465	22461341	0.627088
100309	100954	29070457	28683732	34009258	23744931	0.698190
100309	100958	29070457	28731221	34808560	22993118	0.660559
100309	100959	29070457	28963241	35268061	22765637	0.645503
100309	100988	29070457	28508645	34440941	23138161	0.671821
100309	101003	29070457	29035155	34471367	23634245	0.685620
100309	101018	29070457	28868194	34503120	23435531	0.679229
100309	101023	29070457	28812651	35576741	22306367	0.626993
100309	101024	29070457	28597387	34804336	22863508	0.656916
100309	101025	29070457	28852980	34807603	23115834	0.664103
100309	101027	29070457	28653956	34789108	22935305	0.659267
100309	101040	29070457	29028325	34856817	23241965	0.666784
100309	101054	29070457	29104255	36866312	21308400	0.577991
100310	100312	28959338	29206923	34788494	23377767	0.671997
100310	100313	28959338	29053741	34409536	23603543	0.685959
100310	100320	28959338	29474561	35763821	22670078	0.633883
100310	100331	28959338	29108113	35041174	23026277	0.657121
100310	100335	28959338	28741437	36522239	21178536	0.579881
100310	100395	28959338	29063278	34575550	23447066	0.678140
100310	100516	28959338	28638475	34535596	23062217	0.667781
100310	100563	28959338	28620567	34567781	23012124	0.665710
100310	100645	28959338	29331544	33991916	24298966	0.714845
100310	100673	28959338	29085373	34366969	23677742	0.688968
100310	100677	28959338	29090209	35327893	22721654	0.643165
100310	100683	28959338	29177370	35321960	22814748	0.645908
100310	100685	28959338	29318604	35510002	22767940	0.641170
100310	100691	28959338	29198603	35466031	22691910	0.639821
100310	100692	28959338	28736303	34574820	23120821	0.668718
100310	100697	28959338	29669826	35082129	23547035	0.671197
100310	100703	28959338	29016953	35500072	22476219	0.633132
100310	100705	28959338	29111523	35460224	22610637	0.637634
100310	100707	28959338	29018556	35096715	22881179	0.651946
100310	100709	28959338	28690459	35172611	22477186	0.639054
100310	100715	28959338	29418378	36989007	21388709	0.578245
100310	100725	28959338	29406610	35471355	22894593	0.645439
100310	100727	28959338	29128483	36033418	22054403	0.612054
100310	100728	28959338	29175098	35180485	22953951	0.652463
100310	100742	28959338	29702590	35692919	22969009	0.643517
100310	100745	28959338	29019748	35380498	22598588	0.638730
100310	100751	28959338	29168633	34821064	23306907	0.669334
100310	100753	28959338	29142866	34132611	23969593	0.702249
100310	100755	28959338	29081003	34426502	23613839	0.685920
100310	100758	28959338	29124879	34761494	23322723	0.670936
100310	100759	28959338	29090454	34425922	23623870	0.686223
100310	100760	28959338	29410487	34627653	23742172	0.685642
100310	100761	28959338	28951231	35511361	22399208	0.630762
100310	100763	28959338	29283716	34506900	23736154	0.687867
100310	100764	28959338	29277283	35150760	23085861	0.656767
100310	100765	28959338	29113385	34120302	23952421	0.701999
100310	100766	28959338	29400535	35150378	23209495	0.660291
100310	100778	28959338	29171201	37056909	21073630	0.568683
100310	100784	28959338	29266264	34739815	23485787	0.676048
100310	100787	28959338	29031144	35480598	22509884	0.634428
100310	100792	28959338	29368745	35459142	22868941	0.644938
100310	100800	28959338	28702931	35003849	22658420	0.647312
100310	100805	28959338	29195372	35099378	23055332	0.656859
100310	100838	28959338	28848865	35181786	22626417	0.643129
100310	100852	28959338	28883223	36006010	21836551	0.606470
100310	100861	28959338	29116771	35696370	22379739	0.626947
100310	100862	28959338	28928693	36585868	21302163	0.582251
100310	100891	28959338	29266191	35789809	22435720	0.626875
100310	100892	28959338	28960124	36084628	21834834	0.605101
100310	100902	28959338	29028667	36900275	21087730	0.571479
100310	100916	28959338	29209349	35580939	22587748	0.634827
100310	100954	28959338	28683732	34397395	23245675	0.675798
100310	100958	28959338	28731221	34549996	23140563	0.669770
100310	100959	28959338	28963241	35032628	22889951	0.653389
100310	100988	28959338	28508645	33999380	23468603	0.690266
100310	101003	28959338	29035155	34826651	23167842	0.665233
100310	101018	28959338	28868194	34028159	23799373	0.699402
100310	101023	28959338	28812651	35381963	22390026	0.632809
100310	101024	28959338	28597387	34629224	22927501	0.662085
100310	101025	28959338	28852980	34849123	22963195	0.658932
100310	101027	28959338	28653956	34596140	23017154	0.665310
100310	101040	28959338	29028325	34687174	23300489	0.671732
100310	101054	28959338	29104255	36631075	21432518	0.585091
100042	100043	29329344	28910910	36709435	21530819	0.586520
100042	100047	29329344	29087439	36924818	21491965	0.582047
100042	100053	29329344	29425409	37278034	21476719	0.576123
100042	100108	29329344	28901223	36732955	21497612	0.585240
100042	100130	29329344	28851047	36825171	21355220	0.579908
100042	100158	29329344	29117797	37051863	21395278	0.577441
100042	100208	29329344	28623001	36757657	21194688	0.576606
100042	100226	29329344	29321742	37067313	21583773	0.582286
100042	100282	29329344	28705314	36558951	21475707	0.587427
100042	100300	29329344	29309918	37050499	21588763	0.582685
100042	100302	29329344	29263231	36989934	21602641	0.584014
100042	100303	29329344	29494967	37293489	21530822	0.577335
100042	100304	29329344	29177429	36969036	21537737	0.582589
100042	100305	29329344	29510715	37168279	21671780	0.583072
100042	100306	29329344	29374442	37218609	21485177	0.577270
100042	100307	29329344	29123214	36910704	21541854	0.583621
100042	100309	29329344	29070457	36766680	21633121	0.588389
100042	100310	29329344	28959338	36573294	21715388	0.593750
100042	100312	29329344	29206923	37087680	21448587	0.578321
100042	100313	29329344	29053741	36732214	21650871	0.589425
100042	100320	29329344	29474561	37139825	21664080	0.583311
100042	100331	29329344	29108113	36919396	21518061	0.582839
100042	100335	29329344	28741437	36866811	21203970	0.575151
100042	100395	29329344	29063278	36873126	21519496	0.583609
100042	100516	29329344	28638475	36553669	21414150	0.585828
100042	100563	29329344	28620567	36574150	21375761	0.584450
100042	100645	29329344	29331544	37115415	21545473	0.580499
100042	100673	29329344	29085373	36745066	21669651	0.589730
100042	100677	29329344	29090209	36864369	21555184	0.584716
100042	100683	29329344	29177370	36930197	21576517	0.584251
100042	100685	29329344	29318604	37108650	21539298	0.580439
100042	100691	29329344	29198603	37171708	21356239	0.574529
100042	100692	29329344	28736303	36606273	21459374	0.586221
100042	100697	29329344	29669826	37487588	21511582	0.573832
100042	100703	29329344	29016953	37034294	21312003	0.575467
100042	100705	29329344	29111523	37075350	21365517	0.576273
100042	100707	29329344	29018556	36789766	21558134	0.585982
100042	100709	29329344	28690459	36823689	21196114	0.575611
100042	100715	29329344	29418378	37643268	21104454	0.560644
100042	100725	29329344	29406610	37251691	21484263	0.576733
100042	100727	29329344	29128483	35876376	22581451	0.629424
100042	100728	29329344	29175098	36946712	21557730	0.583482
100042	100742	29329344	29702590	37462460	21569474	0.575762
100042	100745	29329344	29019748	37028757	21320335	0.575778
100042	100751	29329344	29168633	36991731	21506246	0.581380
100042	100753	29329344	29142866	36994255	21477955	0.580575
100042	100755	29329344	29081003	36851021	21559326	0.585040
100042	100758	29329344	29124879	36621568	21832655	0.596169
100042	100759	29329344	29090454	36738977	21680821	0.590131
100042	100760	29329344	29410487	37157360	21582471	0.580840
100042	100761	29329344	28951231	36904708	21375867	0.579218
100312	100313	29206923	29053741	35311824	22948840	0.649891
100312	100320	29206923	29474561	36098783	22582701	0.625581
100312	100331	29206923	29108113	35799013	22516023	0.628957
100312	100335	29206923	28741437	37014176	20934184	0.565572
100312	100395	29206923	29063278	35321289	22948912	0.649719
100312	100516	29206923	28638475	35048001	22797397	0.650462
100312	100563	29206923	28620567	34277024	23550466	0.687063
100312	100645	29206923	29331544	35296141	23242326	0.658495
100312	100673	29206923	29085373	35334296	22958000	0.649737
100312	100677	29206923	29090209	35686421	22610711	0.633594
100312	100683	29206923	29177370	35407772	22976521	0.648912
100312	100685	29206923	29318604	35630768	22894759	0.642556
100312	100691	29206923	29198603	35463127	22942399	0.646937
100312	100692	29206923	28736303	34199877	23743349	0.694252
100312	100697	29206923	29669826	35560117	23316632	0.655696
100312	100703	29206923	29016953	35467820	22756056	0.641597
100312	100705	29206923	29111523	35497526	22820920	0.642888
100312	100707	29206923	29018556	35661230	22564249	0.632739
100312	100709	29206923	28690459	35289785	22607597	0.640627
100312	100715	29206923	29418378	37239845	21385456	0.574263
100312	100725	29206923	29406610	35967387	22646146	0.629630
100312	100727	29206923	29128483	36580365	21755041	0.594719
100312	100728	29206923	29175098	35416303	22965718	0.648450
100312	100742	29206923	29702590	34983968	23925545	0.683900
100312	100745	29206923	29019748	35741790	22484881	0.629092
100312	100751	29206923	29168633	35233038	23142518	0.656841
100312	100753	29206923	29142866	34923096	23426693	0.670808
100312	100755	29206923	29081003	35333736	22954190	0.649639
100312	100758	29206923	29124879	35107421	23224381	0.661523
100312	100759	29206923	29090454	35177991	23119386	0.657212
100312	100760	29206923	29410487	34358328	24259082	0.706061
100312	100761	29206923	28951231	35800895	22357259	0.624489
100312	100763	29206923	29283716	35450633	23040006	0.649918
100312	100764	29206923	29277283	34155207	24328999	0.712307
100312	100765	29206923	29113385	35041991	23278317	0.664298
100312	100766	29206923	29400535	34550817	24056641	0.696268
100312	100778	29206923	29171201	37333802	21044322	0.563680
